date,temperature,humidity,rainfall,wind_speed,air_quality_index,uv_index,season,city_Ahmedabad,city_Bangalore,city_Bhopal,city_Chennai,city_Delhi,city_Ghaziabad,city_Hyderabad,city_Indore,city_Jaipur,city_Kanpur,city_Kolkata,city_Lucknow,city_Ludhiana,city_Mumbai,city_Nagpur,city_Patna,city_Pune,city_Surat,city_Vadodara
2024-12-01,39.0,38.1,0.2,-1.6,100,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2024-12-02,33.8,94.2,0.8,6.6,200,5,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-03,43.4,71.4,1.2,5.8,100,2,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-04,26.5,43.4,0.1,8.1,50,8,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-05,18.5,85.0,3.2,11.1,100,8,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-06,28.4,36.2,3.4,8.5,100,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2024-12-07,26.7,62.0,2.7,13.0,200,11,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2024-12-08,23.0,36.6,9.1,13.4,100,11,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-09,34.9,70.2,17.6,5.8,300,5,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-10,40.3,37.0,0.2,8.7,150,8,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-11,15.0,34.0,4.8,13.7,300,5,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2024-12-12,26.4,90.3,0.2,19.5,300,5,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-13,22.2,56.0,0.4,16.5,150,11,3,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-12-14,15.0,84.8,8.9,16.0,300,5,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-15,17.4,98.2,1.3,7.2,100,2,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2024-12-16,34.5,20.0,1.9,10.1,150,5,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2024-12-17,44.2,71.2,1.9,10.2,200,11,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2024-12-18,21.3,38.6,4.4,4.2,100,11,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-19,27.8,64.5,9.3,13.4,100,5,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-20,19.4,52.3,4.6,16.1,150,2,3,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-12-21,15.0,83.2,0.7,11.7,100,8,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2024-12-22,24.6,78.4,9.3,5.6,200,2,3,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-12-23,29.0,80.9,1.2,-0.5,300,8,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2024-12-24,25.5,67.2,1.9,9.4,150,2,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-25,37.4,97.2,0.2,11.8,200,11,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-26,28.0,65.4,9.1,2.5,50,8,3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2024-12-27,37.2,84.6,1.3,7.0,200,5,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-12-28,36.0,56.4,1.8,4.5,200,5,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-29,21.7,64.1,2.7,5.2,200,11,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2024-12-30,15.0,51.6,3.5,13.2,300,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-31,20.6,34.9,1.6,16.5,50,5,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-01-01,34.6,61.4,5.2,10.9,150,2,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2025-01-02,32.8,60.7,15.4,14.1,300,8,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-01-03,36.6,80.0,9.1,10.9,300,5,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-01-04,35.2,60.3,9.0,11.7,150,5,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-01-05,16.1,47.1,5.4,13.9,300,8,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-01-06,45.0,61.4,2.0,3.3,100,8,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-01-07,26.7,52.0,1.5,13.2,150,5,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-01-08,29.4,23.7,1.7,6.6,100,8,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-01-09,18.1,38.2,1.3,9.8,200,11,3,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2025-01-10,25.0,73.6,1.6,8.2,100,8,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-01-11,34.3,33.6,2.0,18.1,300,2,3,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2025-01-12,39.3,52.1,15.2,14.9,50,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-01-13,28.7,93.2,0.7,10.0,300,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-01-14,32.4,43.0,4.0,6.7,50,11,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-01-15,24.2,70.1,0.9,12.7,50,11,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-01-16,23.0,100.0,0.4,17.9,100,11,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-01-17,16.7,62.4,0.4,3.2,50,11,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2025-01-18,37.7,70.1,4.1,11.7,50,8,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2025-01-19,28.3,60.4,3.6,7.4,200,8,3,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2025-01-20,26.8,57.2,2.9,5.7,50,2,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-01-21,20.8,85.0,8.7,10.7,200,11,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-01-22,21.8,49.7,3.4,13.2,200,5,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-01-23,19.5,40.2,1.0,11.5,300,5,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-01-24,21.3,57.7,0.3,8.6,50,2,3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2025-01-25,24.1,48.4,1.4,4.8,200,11,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-01-26,24.0,51.9,7.0,10.2,150,11,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-01-27,21.3,63.9,3.4,11.9,150,2,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-01-28,29.8,46.0,1.4,8.1,200,11,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-01-29,35.6,100.0,11.1,0.7,300,11,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-01-30,40.7,57.1,9.1,22.0,150,8,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2025-01-31,20.0,60.1,0.9,16.1,200,8,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2025-02-01,36.5,47.5,6.6,13.1,100,2,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-02-02,29.0,83.2,12.8,8.6,200,5,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2025-02-03,33.9,32.9,2.5,5.1,100,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-02-04,33.8,35.8,2.6,10.4,150,8,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2025-02-05,30.9,40.4,6.6,8.9,200,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-02-06,28.3,61.0,6.5,6.1,300,8,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-02-07,26.8,69.5,1.5,4.2,300,5,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-02-08,27.7,94.7,0.3,9.4,300,8,3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2025-02-09,45.0,90.6,9.9,6.9,300,8,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-02-10,22.0,68.5,8.1,14.8,50,8,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-02-11,33.8,92.6,14.3,8.0,50,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-02-12,23.0,86.3,2.9,7.4,200,8,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-02-13,32.3,52.4,5.8,13.0,100,2,3,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2025-02-14,33.4,84.4,0.3,5.7,300,11,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-02-15,26.5,100.0,2.4,16.7,50,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2025-02-16,26.1,68.0,4.9,10.5,50,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-02-17,28.8,61.7,3.5,6.5,150,8,3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2025-02-18,15.9,47.0,1.5,10.5,100,5,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-02-19,27.3,81.5,1.3,14.8,200,8,3,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2025-02-20,33.5,40.1,2.5,13.3,100,8,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2025-02-21,32.1,55.6,10.3,11.3,100,5,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-02-22,28.3,72.7,7.3,3.2,300,8,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2025-02-23,43.0,65.6,15.1,3.3,200,11,3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2025-02-24,16.9,46.5,3.5,13.3,300,5,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-02-25,27.1,52.6,1.6,15.8,200,5,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-02-26,21.6,56.8,0.4,5.2,200,11,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2025-02-27,32.4,71.7,0.7,10.3,150,5,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-02-28,27.8,64.4,9.4,9.8,50,8,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-03-01,22.0,36.2,0.2,10.8,300,2,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-03-02,32.7,73.4,1.6,11.0,300,8,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-03-03,39.6,29.6,2.1,4.6,50,11,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-03-04,23.3,43.4,6.0,10.3,200,5,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2025-03-05,35.6,50.4,2.2,14.0,150,11,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-03-06,33.4,75.8,7.9,9.6,150,11,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-03-07,32.5,54.7,6.1,11.7,100,2,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2025-03-08,24.3,35.8,0.0,14.1,300,11,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2025-03-09,15.0,37.8,0.6,11.5,150,5,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-03-10,21.3,80.9,0.8,11.0,300,11,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2025-03-11,34.8,80.4,2.9,9.6,100,5,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2025-03-12,20.8,99.4,0.1,10.1,100,2,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-03-13,19.1,30.8,7.9,5.9,100,2,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-03-14,19.3,86.4,1.0,10.5,50,8,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2025-03-15,38.3,67.5,2.6,16.5,100,5,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2025-03-16,30.8,72.2,19.1,12.4,300,2,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2025-03-17,23.8,61.3,8.8,1.2,300,8,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-03-18,24.1,26.4,0.5,17.6,300,2,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2025-03-19,23.9,71.3,0.4,12.3,200,8,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-03-20,45.0,51.8,7.3,1.9,300,2,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-03-21,38.4,20.0,2.6,5.4,300,8,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-03-22,23.4,90.2,1.6,14.4,200,8,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-03-23,28.3,40.3,8.0,2.6,100,8,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-03-24,23.6,85.0,0.2,10.8,300,5,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-03-25,19.0,48.9,2.8,2.0,200,5,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-03-26,31.7,66.8,4.3,7.0,100,2,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2025-03-27,25.8,46.0,0.9,3.4,200,5,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2025-03-28,37.7,77.5,13.0,7.2,300,11,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-03-29,32.4,83.5,0.4,7.9,300,8,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2025-03-30,26.4,74.4,0.7,1.9,100,5,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-03-31,42.3,91.3,5.3,12.1,200,2,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-04-01,33.9,76.8,2.1,4.1,300,2,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-04-02,33.9,66.3,3.8,13.1,150,11,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-04-03,17.9,67.1,6.4,6.9,150,8,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2025-04-04,26.3,72.4,4.4,17.1,150,2,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-04-05,34.5,49.4,2.1,12.4,300,5,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-04-06,32.9,46.7,0.6,8.4,200,5,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-04-07,32.8,56.4,9.8,13.4,300,11,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-04-08,26.6,59.8,0.4,4.5,100,2,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-04-09,18.8,37.7,7.2,8.6,150,8,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2025-04-10,30.6,57.5,5.5,7.5,300,11,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2025-04-11,28.6,70.2,8.7,7.9,100,8,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-04-12,38.1,85.3,1.9,10.3,150,11,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-04-13,30.6,61.6,5.1,11.0,50,5,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2025-04-14,35.1,73.8,8.1,9.6,300,2,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-04-15,31.8,63.0,8.9,-3.8,50,2,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-04-16,15.0,73.4,0.4,11.4,50,2,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-04-17,15.0,46.7,10.1,10.6,150,5,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-04-18,32.4,91.3,4.3,13.6,100,5,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-04-19,24.6,38.0,0.6,12.2,200,5,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-04-20,15.0,61.1,10.4,1.6,150,8,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2025-04-21,33.5,58.0,0.4,5.7,50,8,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-04-22,24.6,72.8,7.7,9.0,300,11,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-04-23,38.8,34.5,5.1,12.7,150,11,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2025-04-24,31.2,73.8,4.2,18.9,200,11,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2025-04-25,28.2,64.6,6.2,13.0,50,2,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-04-26,15.0,73.1,4.3,12.9,50,5,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-04-27,23.5,90.0,0.9,14.3,150,11,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-04-28,29.2,32.1,9.4,18.2,100,11,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2025-04-29,26.2,80.6,11.7,-0.2,100,2,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-04-30,34.6,87.9,1.6,8.1,50,5,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-05-01,30.6,40.0,14.1,15.3,300,11,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-05-02,23.4,94.4,4.2,16.9,50,8,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2025-05-03,18.9,70.8,12.3,6.6,150,2,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-05-04,33.4,25.9,6.6,14.1,100,5,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-05-05,17.6,86.9,1.4,14.9,100,11,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2025-05-06,30.0,54.8,2.9,12.2,150,2,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2025-05-07,24.0,64.6,11.4,11.9,150,5,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-05-08,36.1,99.8,1.7,12.0,100,11,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2025-05-09,35.4,50.4,16.2,2.9,150,8,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-05-10,31.8,75.4,1.8,6.9,200,11,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2025-05-11,40.0,82.7,1.4,9.0,200,11,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2025-05-12,28.1,53.9,6.3,15.7,300,11,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2025-05-13,22.0,80.7,4.6,8.9,150,5,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-05-14,26.2,70.5,20.3,10.9,150,5,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-05-15,39.3,39.0,9.3,1.6,50,11,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-05-16,27.5,51.7,6.5,12.4,200,8,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-05-17,32.6,59.2,15.2,14.6,100,2,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-05-18,30.0,63.9,10.1,14.1,100,5,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2025-05-19,30.7,30.7,9.8,9.2,300,11,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2025-05-20,43.3,93.0,7.0,-1.2,100,5,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-05-21,21.8,28.6,2.2,17.0,200,2,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-05-22,26.6,73.9,5.8,14.9,150,5,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2025-05-23,27.1,71.8,11.1,2.2,200,8,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2025-05-24,17.2,79.2,3.9,16.5,100,8,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2025-05-25,40.0,75.0,1.4,20.5,200,2,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2025-05-26,32.7,75.0,0.8,5.9,100,11,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2025-05-27,15.0,69.6,6.4,8.6,150,2,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2025-05-28,31.5,75.6,6.7,7.0,150,11,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-05-29,45.0,43.2,1.1,16.0,300,2,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-05-30,24.0,88.1,3.6,7.6,100,8,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2025-05-31,35.2,91.6,1.2,0.2,150,8,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-01,38.6,78.7,2.6,12.9,50,2,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2025-06-02,37.9,46.2,0.5,9.0,200,11,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-06-03,43.2,58.8,4.0,19.1,100,5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-06-04,33.7,71.7,14.6,6.3,100,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2025-06-05,27.1,76.3,7.2,12.9,200,8,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06,45.0,27.3,5.1,8.9,300,8,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2025-06-07,23.3,63.5,18.2,4.7,200,8,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2025-06-08,29.0,100.0,3.4,17.8,300,8,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-06-09,36.7,58.8,1.0,5.7,50,11,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2025-06-10,42.4,80.7,2.0,10.3,50,8,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-11,30.4,30.7,9.0,15.6,200,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-06-12,25.5,51.5,4.8,10.6,150,5,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2025-06-13,34.7,61.0,0.6,20.9,200,8,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-06-14,38.3,84.6,0.4,0.2,300,8,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-15,24.5,30.3,4.3,8.8,100,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-06-16,40.8,43.9,12.1,9.2,300,5,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-17,29.8,77.1,6.1,12.9,100,8,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-06-18,15.3,96.6,7.8,3.3,300,11,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2025-06-19,26.3,77.7,5.5,18.4,100,2,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-20,20.3,92.4,1.3,12.1,200,5,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-06-21,22.9,29.2,3.6,12.5,300,11,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-22,20.4,68.4,4.4,9.3,300,5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-06-23,27.2,78.5,1.6,8.6,150,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2025-06-24,40.2,80.5,8.5,14.2,200,8,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
