date,city,temperature,humidity,rainfall,wind_speed,air_quality_index,uv_index,season
2023-07-24,Agra,27.8,56.4,0.9,12.7,50,2,Monsoon
2023-07-25,Hyderabad,21.9,74.5,4.6,4.3,300,8,Monsoon
2023-07-26,Mumbai,28.5,81.8,13.8,-0.7,50,5,Monsoon
2023-07-27,Bhopal,15.0,47.5,12.2,3.4,100,2,Monsoon
2023-07-28,Ghaziabad,27.7,100.0,1.5,2.2,50,5,Monsoon
2023-07-29,Ghaziabad,27.0,47.6,8.5,-3.2,150,11,Monsoon
2023-07-30,Vadodara,29.4,81.9,23.3,14.7,150,2,Monsoon
2023-07-31,Ghaziabad,38.3,66.5,14.2,5.3,300,11,Monsoon
2023-08-01,Lucknow,37.2,61.4,1.7,9.2,100,5,Monsoon
2023-08-02,Ghaziabad,32.2,94.4,5.3,11.7,150,5,Monsoon
2023-08-03,Patna,16.2,87.3,2.5,1.6,50,5,Monsoon
2023-08-04,Hyderabad,31.9,49.2,2.8,9.7,50,5,Monsoon
2023-08-05,Vadodara,23.0,56.3,3.1,17.2,100,11,Monsoon
2023-08-06,Pune,34.1,42.9,2.1,12.1,200,8,Monsoon
2023-08-07,Nagpur,25.9,67.9,2.2,1.1,150,11,Monsoon
2023-08-08,Jaipur,33.7,46.0,0.7,9.3,200,11,Monsoon
2023-08-09,Ahmedabad,31.6,72.9,6.2,6.6,300,5,Monsoon
2023-08-10,Indore,27.1,63.0,1.5,7.3,200,11,Monsoon
2023-08-11,Ghaziabad,40.1,92.8,8.8,10.6,50,11,Monsoon
2023-08-12,Surat,36.3,82.7,1.8,10.3,100,11,Monsoon
2023-08-13,Chennai,15.9,36.2,5.6,9.0,100,11,Monsoon
2023-08-14,Surat,33.4,69.5,4.8,3.8,50,5,Monsoon
2023-08-15,Vadodara,25.8,76.6,5.8,8.6,100,2,Monsoon
2023-08-16,Lucknow,36.2,52.9,0.2,18.4,150,8,Monsoon
2023-08-17,Kanpur,32.6,66.5,8.7,13.7,300,11,Monsoon
2023-08-18,Bhopal,35.5,59.8,3.3,12.8,200,8,Monsoon
2023-08-19,Kolkata,16.0,70.5,11.9,17.6,100,2,Monsoon
2023-08-20,Kolkata,22.9,51.7,3.6,9.9,150,5,Monsoon
2023-08-21,Ludhiana,33.0,93.8,1.6,14.5,50,2,Monsoon
2023-08-22,Lucknow,15.0,55.5,2.7,8.1,200,2,Monsoon
2023-08-23,Surat,29.5,81.2,2.7,5.9,100,11,Monsoon
2023-08-24,Bhopal,39.1,74.4,0.5,4.6,50,5,Monsoon
2023-08-25,Kolkata,32.0,73.5,7.7,7.3,50,8,Monsoon
2023-08-26,Nagpur,24.8,53.7,4.1,11.9,300,2,Monsoon
2023-08-27,Mumbai,35.4,60.6,22.0,2.6,300,5,Monsoon
2023-08-28,Ahmedabad,27.7,77.9,0.4,2.0,200,8,Monsoon
2023-08-29,Chennai,20.0,62.0,12.8,9.8,300,2,Monsoon
2023-08-30,Vadodara,33.9,88.6,1.6,6.4,200,8,Monsoon
2023-08-31,Agra,27.7,66.3,2.0,7.7,150,5,Monsoon
2023-09-01,Agra,28.5,71.3,1.5,13.1,50,11,Autumn
2023-09-02,Patna,37.9,61.7,18.9,20.2,50,8,Autumn
2023-09-03,Kanpur,17.0,45.3,1.4,17.3,50,5,Autumn
2023-09-04,Jaipur,25.4,73.0,14.8,8.9,200,5,Autumn
2023-09-05,Indore,30.5,67.5,0.4,8.5,50,8,Autumn
2023-09-06,Surat,28.9,80.4,0.5,10.3,100,5,Autumn
2023-09-07,Nagpur,26.1,44.8,0.5,11.9,100,8,Autumn
2023-09-08,Indore,32.3,59.2,4.6,15.2,300,8,Autumn
2023-09-09,Ghaziabad,32.4,92.0,0.7,12.9,200,11,Autumn
2023-09-10,Kanpur,30.6,54.1,0.3,11.6,100,8,Autumn
2023-09-11,Nagpur,24.4,65.6,0.3,10.3,300,2,Autumn
2023-09-12,Vadodara,45.0,40.5,10.8,12.5,150,11,Autumn
2023-09-13,Delhi,36.4,66.7,10.4,10.7,200,8,Autumn
2023-09-14,Delhi,43.4,50.0,2.5,11.4,150,8,Autumn
2023-09-15,Lucknow,18.7,81.2,2.7,6.5,50,8,Autumn
2023-09-16,Ghaziabad,15.0,61.8,1.8,8.3,150,5,Autumn
2023-09-17,Ahmedabad,25.1,59.0,2.3,10.4,300,5,Autumn
2023-09-18,Ludhiana,23.3,81.5,17.4,4.1,100,8,Autumn
2023-09-19,Delhi,27.8,24.7,1.4,3.4,50,2,Autumn
2023-09-20,Jaipur,15.6,80.0,5.1,11.6,50,5,Autumn
2023-09-21,Agra,34.2,89.6,0.0,9.8,150,8,Autumn
2023-09-22,Surat,22.9,51.9,5.8,14.2,50,8,Autumn
2023-09-23,Agra,29.2,100.0,6.3,3.4,50,2,Autumn
2023-09-24,Pune,21.9,64.2,10.8,8.1,200,5,Autumn
2023-09-25,Kanpur,15.0,100.0,2.1,5.5,150,8,Autumn
2023-09-26,Pune,17.8,47.9,17.1,4.2,200,5,Autumn
2023-09-27,Patna,30.6,58.6,4.1,4.9,50,2,Autumn
2023-09-28,Ludhiana,19.8,52.9,11.2,1.2,50,8,Autumn
2023-09-29,Ludhiana,34.0,78.0,2.5,11.4,150,2,Autumn
2023-09-30,Vadodara,23.5,49.9,7.2,8.1,300,8,Autumn
2023-10-01,Jaipur,34.2,58.1,2.3,10.4,200,5,Autumn
2023-10-02,Mumbai,22.0,34.3,10.3,7.3,150,11,Autumn
2023-10-03,Pune,17.3,49.9,0.4,8.3,300,5,Autumn
2023-10-04,Pune,29.4,56.3,12.5,7.3,100,11,Autumn
2023-10-05,Patna,30.0,59.9,1.5,5.5,50,11,Autumn
2023-10-06,Kolkata,15.0,59.3,31.3,15.5,200,2,Autumn
2023-10-07,Ludhiana,27.0,24.7,9.2,13.8,50,5,Autumn
2023-10-08,Chennai,31.3,64.1,19.9,15.2,150,11,Autumn
2023-10-09,Bhopal,24.1,100.0,26.5,11.2,300,2,Autumn
2023-10-10,Lucknow,26.2,52.9,0.1,7.6,300,8,Autumn
2023-10-11,Pune,38.1,70.5,3.3,12.6,150,2,Autumn
2023-10-12,Chennai,24.1,72.5,4.9,13.5,150,11,Autumn
2023-10-13,Indore,24.0,100.0,3.9,15.5,150,11,Autumn
2023-10-14,Delhi,24.1,48.6,5.6,16.3,100,5,Autumn
2023-10-15,Vadodara,33.0,44.6,2.3,13.6,50,2,Autumn
2023-10-16,Chennai,21.7,63.8,8.4,13.2,150,8,Autumn
2023-10-17,Chennai,26.5,66.4,0.9,1.2,50,5,Autumn
2023-10-18,Lucknow,37.2,41.7,5.9,6.2,150,5,Autumn
2023-10-19,Indore,29.6,48.4,1.1,18.5,50,2,Autumn
2023-10-20,Pune,32.7,54.8,25.2,11.0,150,11,Autumn
2023-10-21,Indore,19.7,29.9,5.2,10.0,300,5,Autumn
2023-10-22,Kanpur,25.3,63.0,3.4,1.3,50,8,Autumn
2023-10-23,Kanpur,33.9,78.0,2.0,6.1,200,8,Autumn
2023-10-24,Surat,27.6,100.0,2.1,21.2,100,2,Autumn
2023-10-25,Kanpur,29.4,54.1,3.3,8.2,50,11,Autumn
2023-10-26,Ahmedabad,24.7,60.6,5.7,3.5,150,5,Autumn
2023-10-27,Jaipur,40.3,40.5,3.8,17.2,150,5,Autumn
2023-10-28,Patna,31.2,54.2,3.6,10.6,100,8,Autumn
2023-10-29,Surat,37.4,68.7,13.7,7.2,50,11,Autumn
2023-10-30,Bhopal,20.3,46.1,0.3,8.2,300,8,Autumn
2023-10-31,Pune,22.3,51.2,1.4,13.0,50,2,Autumn
2023-11-01,Vadodara,24.6,69.0,6.6,8.4,150,5,Autumn
2023-11-02,Ahmedabad,15.0,59.1,3.6,11.2,150,5,Autumn
2023-11-03,Ahmedabad,33.7,64.5,11.0,6.9,50,8,Autumn
2023-11-04,Indore,30.8,58.8,10.2,7.0,50,8,Autumn
2023-11-05,Hyderabad,32.7,64.9,3.0,9.5,200,11,Autumn
2023-11-06,Lucknow,39.2,46.0,4.0,18.6,200,5,Autumn
2023-11-07,Lucknow,35.0,48.1,1.8,11.6,50,8,Autumn
2023-11-08,Kolkata,36.5,56.9,9.6,14.6,200,5,Autumn
2023-11-09,Hyderabad,21.4,83.1,8.6,-0.2,200,5,Autumn
2023-11-10,Mumbai,34.5,69.8,2.9,1.0,200,2,Autumn
2023-11-11,Patna,19.4,85.1,9.5,17.6,300,11,Autumn
2023-11-12,Ghaziabad,42.1,29.2,1.2,13.6,300,8,Autumn
2023-11-13,Kanpur,19.8,49.1,0.6,15.1,300,2,Autumn
2023-11-14,Indore,27.7,49.4,20.0,11.7,50,2,Autumn
2023-11-15,Nagpur,33.6,73.8,1.8,2.4,100,2,Autumn
2023-11-16,Ludhiana,17.8,41.0,23.3,6.6,100,8,Autumn
2023-11-17,Ludhiana,41.8,58.5,5.3,6.3,100,5,Autumn
2023-11-18,Bhopal,25.4,20.0,6.3,10.4,100,8,Autumn
2023-11-19,Mumbai,35.7,61.2,1.5,8.6,300,11,Autumn
2023-11-20,Jaipur,38.3,58.9,0.9,10.6,100,11,Autumn
2023-11-21,Ludhiana,15.0,65.2,1.7,8.7,300,8,Autumn
2023-11-22,Ludhiana,26.0,52.3,2.1,10.0,200,5,Autumn
2023-11-23,Pune,30.5,36.1,5.9,16.9,50,11,Autumn
2023-11-24,Ludhiana,26.7,60.6,3.8,6.8,200,8,Autumn
2023-11-25,Surat,43.3,66.9,6.1,14.1,100,11,Autumn
2023-11-26,Surat,22.3,85.2,0.2,4.4,100,2,Autumn
2023-11-27,Hyderabad,19.5,74.0,1.6,6.9,150,11,Autumn
2023-11-28,Kolkata,42.4,77.0,4.0,4.1,100,2,Autumn
2023-11-29,Indore,35.0,52.8,1.5,10.2,50,11,Autumn
2023-11-30,Chennai,20.0,70.1,35.9,17.2,150,8,Autumn
2023-12-01,Kolkata,15.0,59.2,12.5,5.2,150,8,Winter
2023-12-02,Indore,44.3,82.2,7.2,9.7,150,11,Winter
2023-12-03,Pune,21.8,63.0,2.7,14.6,150,11,Winter
2023-12-04,Hyderabad,37.7,63.6,0.1,7.4,200,2,Winter
2023-12-05,Kolkata,26.1,62.5,5.1,10.5,200,8,Winter
2023-12-06,Bhopal,16.2,81.1,1.7,14.9,150,2,Winter
2023-12-07,Ghaziabad,31.5,100.0,2.1,13.6,200,5,Winter
2023-12-08,Nagpur,24.5,100.0,8.3,14.6,50,8,Winter
2023-12-09,Indore,23.2,92.9,20.0,10.4,50,8,Winter
2023-12-10,Jaipur,25.3,66.4,4.6,5.5,300,8,Winter
2023-12-11,Jaipur,18.2,64.5,12.6,18.3,150,8,Winter
2023-12-12,Nagpur,26.7,62.6,8.2,6.6,150,11,Winter
2023-12-13,Ghaziabad,27.5,76.0,6.5,8.9,100,5,Winter
2023-12-14,Lucknow,26.9,53.8,18.7,2.4,300,8,Winter
2023-12-15,Surat,31.5,69.3,1.4,12.9,100,5,Winter
2023-12-16,Vadodara,29.1,71.9,2.2,16.7,300,5,Winter
2023-12-17,Ghaziabad,30.3,45.9,8.6,10.2,50,2,Winter
2023-12-18,Ludhiana,20.7,48.9,9.3,7.3,50,5,Winter
2023-12-19,Kolkata,19.6,78.1,6.9,5.2,300,11,Winter
2023-12-20,Ludhiana,33.5,34.1,6.7,6.5,150,5,Winter
2023-12-21,Bhopal,15.0,52.6,2.2,2.3,150,11,Winter
2023-12-22,Pune,15.4,78.5,7.7,4.8,300,11,Winter
2023-12-23,Mumbai,30.1,35.3,4.4,6.5,150,5,Winter
2023-12-24,Mumbai,32.2,83.1,9.3,14.3,300,11,Winter
2023-12-25,Kolkata,34.6,35.4,8.4,7.0,300,5,Winter
2023-12-26,Bhopal,31.0,96.2,5.1,23.4,300,2,Winter
2023-12-27,Delhi,15.0,51.1,11.1,10.2,300,2,Winter
2023-12-28,Jaipur,35.2,78.1,3.7,15.5,300,11,Winter
2023-12-29,Bangalore,27.7,49.5,0.9,11.8,200,2,Winter
2023-12-30,Vadodara,22.1,96.6,3.5,7.0,50,11,Winter
2023-12-31,Hyderabad,18.6,89.3,11.3,12.2,200,8,Winter
2024-01-01,Patna,29.3,84.3,12.1,15.2,200,5,Winter
2024-01-02,Chennai,29.1,87.5,5.1,11.2,100,5,Winter
2024-01-03,Kolkata,15.7,55.8,2.4,18.3,200,8,Winter
2024-01-04,Agra,37.0,40.3,5.8,14.8,50,5,Winter
2024-01-05,Lucknow,23.7,29.6,0.3,14.3,300,5,Winter
2024-01-06,Jaipur,23.2,89.8,0.0,18.3,50,2,Winter
2024-01-07,Indore,34.0,80.0,6.1,7.8,200,2,Winter
2024-01-08,Ahmedabad,31.2,56.2,8.3,11.4,150,8,Winter
2024-01-09,Ludhiana,39.2,28.0,1.7,3.2,200,11,Winter
2024-01-10,Agra,29.0,72.6,8.7,4.9,200,5,Winter
2024-01-11,Bangalore,17.9,81.5,0.1,17.5,150,5,Winter
2024-01-12,Hyderabad,31.2,63.6,11.8,9.3,100,8,Winter
2024-01-13,Pune,27.9,57.3,3.7,-0.7,100,11,Winter
2024-01-14,Surat,25.4,93.9,1.2,17.3,50,5,Winter
2024-01-15,Bhopal,33.1,92.8,13.2,18.5,200,8,Winter
2024-01-16,Kolkata,29.5,79.4,0.4,4.5,300,8,Winter
2024-01-17,Nagpur,40.4,53.1,1.8,13.6,100,5,Winter
2024-01-18,Kolkata,24.7,62.1,6.8,8.1,200,11,Winter
2024-01-19,Nagpur,22.4,66.9,9.3,15.6,150,11,Winter
2024-01-20,Jaipur,21.5,59.9,5.2,0.2,50,11,Winter
2024-01-21,Hyderabad,21.1,81.1,5.1,17.0,50,8,Winter
2024-01-22,Bhopal,25.5,86.7,0.9,11.6,50,11,Winter
2024-01-23,Vadodara,42.2,20.9,0.7,0.2,100,2,Winter
2024-01-24,Kolkata,18.5,76.0,6.3,12.1,200,2,Winter
2024-01-25,Mumbai,15.0,54.3,4.0,7.4,100,11,Winter
2024-01-26,Jaipur,29.3,77.1,2.9,6.6,200,5,Winter
2024-01-27,Bangalore,19.8,78.0,4.3,8.1,300,2,Winter
2024-01-28,Delhi,32.9,95.4,3.4,8.4,50,11,Winter
2024-01-29,Hyderabad,31.6,53.8,9.6,2.4,300,5,Winter
2024-01-30,Delhi,20.8,87.5,1.2,6.3,300,11,Winter
2024-01-31,Kanpur,32.7,51.4,4.8,16.7,300,2,Winter
2024-02-01,Bhopal,15.0,72.0,16.9,5.9,100,5,Winter
2024-02-02,Vadodara,30.1,75.2,5.8,5.5,300,8,Winter
2024-02-03,Kolkata,31.8,60.5,6.4,4.5,100,11,Winter
2024-02-04,Kolkata,15.0,40.7,6.8,6.4,200,11,Winter
2024-02-05,Lucknow,24.5,70.3,2.0,-3.3,100,11,Winter
2024-02-06,Chennai,32.4,95.9,13.3,8.9,200,2,Winter
2024-02-07,Mumbai,34.2,49.7,0.6,2.3,100,11,Winter
2024-02-08,Patna,23.3,32.1,2.8,14.0,150,11,Winter
2024-02-09,Kolkata,26.5,82.4,1.2,9.4,200,11,Winter
2024-02-10,Ghaziabad,26.6,45.5,2.8,9.6,300,2,Winter
2024-02-11,Pune,18.2,50.3,1.1,13.3,100,11,Winter
2024-02-12,Surat,28.7,67.4,2.3,14.7,50,5,Winter
2024-02-13,Vadodara,25.4,73.8,2.7,0.5,150,5,Winter
2024-02-14,Pune,26.8,89.0,1.7,5.8,50,2,Winter
2024-02-15,Ghaziabad,21.2,69.2,3.5,11.8,100,8,Winter
2024-02-16,Hyderabad,15.0,65.4,1.4,7.7,150,2,Winter
2024-02-17,Chennai,29.8,75.1,2.3,-3.1,200,2,Winter
2024-02-18,Patna,25.4,56.5,16.7,4.7,200,5,Winter
2024-02-19,Chennai,24.9,64.1,1.5,12.1,200,5,Winter
2024-02-20,Hyderabad,34.5,79.2,1.1,-1.1,200,11,Winter
2024-02-21,Kanpur,34.7,57.6,1.2,11.0,300,11,Winter
2024-02-22,Mumbai,29.2,52.5,1.8,20.7,100,5,Winter
2024-02-23,Jaipur,23.3,68.7,2.0,8.8,200,5,Winter
2024-02-24,Pune,27.9,69.6,3.2,11.1,300,8,Winter
2024-02-25,Chennai,23.2,50.8,4.7,0.6,150,5,Winter
2024-02-26,Kanpur,34.0,47.8,1.2,2.7,100,11,Winter
2024-02-27,Nagpur,17.0,61.1,2.0,1.7,50,11,Winter
2024-02-28,Hyderabad,29.5,65.1,1.3,3.4,150,8,Winter
2024-02-29,Mumbai,27.7,98.4,0.5,4.4,50,8,Winter
2024-03-01,Hyderabad,24.5,51.6,3.6,13.4,50,11,Summer
2024-03-02,Pune,41.4,81.0,4.6,9.5,150,8,Summer
2024-03-03,Agra,38.0,83.6,2.9,10.0,100,8,Summer
2024-03-04,Mumbai,34.1,78.0,5.8,12.0,300,5,Summer
2024-03-05,Ludhiana,27.3,20.0,4.7,6.5,200,2,Summer
2024-03-06,Kolkata,22.4,70.9,6.7,9.4,150,2,Summer
2024-03-07,Ludhiana,36.9,100.0,1.8,17.2,200,11,Summer
2024-03-08,Bangalore,35.0,36.9,3.2,12.7,100,2,Summer
2024-03-09,Ahmedabad,24.3,94.3,0.5,10.7,100,5,Summer
2024-03-10,Chennai,15.0,52.9,4.7,12.4,50,11,Summer
2024-03-11,Kolkata,36.3,84.9,1.7,10.2,200,8,Summer
2024-03-12,Bangalore,30.6,64.9,3.4,12.1,50,11,Summer
2024-03-13,Vadodara,21.5,80.8,4.0,18.3,50,2,Summer
2024-03-14,Vadodara,22.1,25.0,11.0,16.7,200,5,Summer
2024-03-15,Kanpur,21.0,65.3,12.5,10.9,200,8,Summer
2024-03-16,Indore,22.1,71.1,4.5,9.1,200,5,Summer
2024-03-17,Vadodara,27.1,25.8,22.6,14.0,150,2,Summer
2024-03-18,Nagpur,43.1,71.9,0.8,14.2,300,2,Summer
2024-03-19,Indore,27.8,59.7,0.5,5.3,150,8,Summer
2024-03-20,Delhi,30.7,89.1,1.9,16.4,100,2,Summer
2024-03-21,Hyderabad,28.1,74.6,0.8,12.5,300,5,Summer
2024-03-22,Bangalore,33.6,76.3,6.0,9.1,150,8,Summer
2024-03-23,Ludhiana,21.0,20.0,0.8,15.8,300,11,Summer
2024-03-24,Lucknow,42.1,88.4,8.8,12.1,200,8,Summer
2024-03-25,Patna,19.1,84.7,2.5,14.3,300,8,Summer
2024-03-26,Ghaziabad,32.8,83.8,10.6,6.1,100,8,Summer
2024-03-27,Indore,30.4,100.0,13.6,10.6,100,5,Summer
2024-03-28,Mumbai,28.0,48.8,0.5,9.4,300,5,Summer
2024-03-29,Ahmedabad,37.4,52.3,2.8,18.0,300,8,Summer
2024-03-30,Hyderabad,24.7,61.3,7.2,4.6,100,8,Summer
2024-03-31,Chennai,32.0,81.9,0.8,18.2,100,11,Summer
2024-04-01,Patna,27.2,57.4,6.1,1.6,200,2,Summer
2024-04-02,Pune,19.6,59.4,10.2,10.9,100,8,Summer
2024-04-03,Bhopal,41.6,62.3,5.8,10.6,50,11,Summer
2024-04-04,Mumbai,25.7,41.8,0.3,8.0,100,8,Summer
2024-04-05,Bhopal,23.9,67.9,3.3,12.8,50,8,Summer
2024-04-06,Mumbai,17.9,60.2,6.3,13.7,50,5,Summer
2024-04-07,Delhi,39.0,55.6,0.8,7.6,100,2,Summer
2024-04-08,Agra,32.3,36.8,14.9,8.4,300,2,Summer
2024-04-09,Indore,32.7,57.8,1.5,3.3,50,5,Summer
2024-04-10,Ahmedabad,27.9,53.0,8.5,7.0,150,5,Summer
2024-04-11,Chennai,32.8,75.8,9.3,9.9,150,11,Summer
2024-04-12,Chennai,27.9,51.5,15.4,4.8,50,11,Summer
2024-04-13,Hyderabad,33.8,73.6,1.3,6.3,50,8,Summer
2024-04-14,Indore,33.6,70.6,0.5,1.2,300,8,Summer
2024-04-15,Pune,19.8,91.3,3.3,7.4,200,2,Summer
2024-04-16,Hyderabad,30.0,70.6,8.9,7.4,200,5,Summer
2024-04-17,Jaipur,24.1,70.8,2.6,6.9,100,5,Summer
2024-04-18,Delhi,28.5,51.5,0.5,18.7,50,8,Summer
2024-04-19,Chennai,31.7,36.7,3.1,14.3,200,8,Summer
2024-04-20,Kolkata,32.1,69.3,3.4,14.5,200,5,Summer
2024-04-21,Jaipur,20.2,70.2,0.4,19.6,50,8,Summer
2024-04-22,Bhopal,36.0,20.1,0.7,4.8,50,5,Summer
2024-04-23,Chennai,38.8,90.4,15.3,5.8,300,2,Summer
2024-04-24,Surat,26.6,55.9,5.1,5.3,300,2,Summer
2024-04-25,Ghaziabad,15.0,20.0,1.7,8.9,200,5,Summer
2024-04-26,Mumbai,28.1,20.0,4.8,13.9,300,8,Summer
2024-04-27,Surat,45.0,64.2,1.0,6.4,300,2,Summer
2024-04-28,Agra,35.5,54.8,11.5,7.2,50,5,Summer
2024-04-29,Agra,31.2,72.6,5.3,-2.9,300,11,Summer
2024-04-30,Mumbai,30.8,71.5,2.8,7.9,150,5,Summer
2024-05-01,Indore,17.8,42.5,0.7,7.5,50,8,Summer
2024-05-02,Jaipur,35.0,48.6,0.3,1.3,100,11,Summer
2024-05-03,Kolkata,16.6,47.4,3.8,10.8,50,11,Summer
2024-05-04,Nagpur,24.7,56.0,0.8,5.7,200,2,Summer
2024-05-05,Delhi,27.6,28.9,7.3,5.2,50,2,Summer
2024-05-06,Lucknow,27.4,67.1,4.7,5.4,150,11,Summer
2024-05-07,Bangalore,18.2,84.2,3.0,7.1,50,5,Summer
2024-05-08,Bhopal,28.5,65.1,7.0,3.1,300,8,Summer
2024-05-09,Chennai,32.2,77.5,2.4,14.0,200,5,Summer
2024-05-10,Patna,27.7,99.1,0.0,7.3,100,2,Summer
2024-05-11,Ahmedabad,33.6,62.5,1.1,15.1,150,11,Summer
2024-05-12,Nagpur,22.0,100.0,29.1,10.9,300,2,Summer
2024-05-13,Pune,17.4,100.0,2.7,12.7,50,8,Summer
2024-05-14,Patna,17.1,53.3,5.8,6.9,200,11,Summer
2024-05-15,Bhopal,19.9,77.4,1.9,6.6,100,2,Summer
2024-05-16,Ghaziabad,42.2,80.2,4.8,10.1,300,2,Summer
2024-05-17,Ahmedabad,22.5,33.7,6.0,9.0,150,2,Summer
2024-05-18,Bhopal,29.0,36.3,0.5,11.1,300,2,Summer
2024-05-19,Jaipur,27.9,99.0,0.6,14.9,200,8,Summer
2024-05-20,Ludhiana,33.3,56.5,6.6,11.9,200,2,Summer
2024-05-21,Mumbai,33.6,40.9,5.5,5.4,200,11,Summer
2024-05-22,Pune,15.0,79.1,14.4,11.2,100,2,Summer
2024-05-23,Chennai,29.0,71.6,1.7,9.4,300,2,Summer
2024-05-24,Nagpur,33.5,39.6,1.7,7.7,200,8,Summer
2024-05-25,Vadodara,18.5,66.7,3.1,10.5,50,8,Summer
2024-05-26,Hyderabad,23.5,36.8,0.5,5.1,200,8,Summer
2024-05-27,Kolkata,26.4,76.5,2.6,12.3,300,2,Summer
2024-05-28,Nagpur,29.0,79.7,1.8,12.8,50,11,Summer
2024-05-29,Chennai,30.7,75.6,11.4,9.5,200,2,Summer
2024-05-30,Nagpur,30.9,71.4,2.1,12.7,200,2,Summer
2024-05-31,Mumbai,21.6,41.3,4.1,9.6,100,8,Summer
2024-06-01,Ludhiana,31.8,90.8,0.8,10.1,150,5,Monsoon
2024-06-02,Hyderabad,24.3,20.0,0.0,20.8,50,5,Monsoon
2024-06-03,Kolkata,37.3,46.9,1.7,11.0,300,5,Monsoon
2024-06-04,Agra,19.4,75.8,16.9,10.1,100,2,Monsoon
2024-06-05,Mumbai,25.4,60.6,12.6,13.3,300,5,Monsoon
2024-06-06,Ludhiana,34.1,45.8,9.8,10.1,150,2,Monsoon
2024-06-07,Kolkata,31.7,69.3,3.0,1.7,100,5,Monsoon
2024-06-08,Chennai,28.3,94.1,12.8,5.7,150,11,Monsoon
2024-06-09,Delhi,27.3,65.3,1.4,7.5,300,11,Monsoon
2024-06-10,Agra,15.0,87.7,10.3,1.3,150,8,Monsoon
2024-06-11,Indore,26.7,32.9,3.4,9.5,150,2,Monsoon
2024-06-12,Nagpur,18.6,52.7,4.0,8.5,50,5,Monsoon
2024-06-13,Mumbai,30.6,53.3,2.2,4.7,300,2,Monsoon
2024-06-14,Kanpur,17.3,39.4,3.8,11.8,300,5,Monsoon
2024-06-15,Chennai,22.2,36.1,1.1,17.8,100,2,Monsoon
2024-06-16,Delhi,27.0,46.7,8.8,18.4,50,8,Monsoon
2024-06-17,Bhopal,35.1,29.1,4.3,18.3,150,8,Monsoon
2024-06-18,Mumbai,24.0,100.0,0.3,5.7,300,11,Monsoon
2024-06-19,Delhi,28.6,68.1,2.7,6.0,50,8,Monsoon
2024-06-20,Agra,15.0,26.3,1.1,9.1,150,11,Monsoon
2024-06-21,Vadodara,36.9,62.0,21.5,21.0,300,11,Monsoon
2024-06-22,Delhi,15.0,32.2,0.9,8.4,100,2,Monsoon
2024-06-23,Lucknow,23.9,63.4,2.0,7.2,50,5,Monsoon
2024-06-24,Vadodara,24.7,50.6,5.5,7.6,50,11,Monsoon
2024-06-25,Nagpur,31.4,48.1,11.5,9.4,100,11,Monsoon
2024-06-26,Kanpur,37.1,44.6,11.2,9.6,50,2,Monsoon
2024-06-27,Jaipur,24.4,55.6,2.7,4.7,150,11,Monsoon
2024-06-28,Lucknow,29.2,67.8,1.6,9.9,150,2,Monsoon
2024-06-29,Ghaziabad,24.9,69.5,2.4,11.4,100,11,Monsoon
2024-06-30,Agra,34.6,75.0,10.7,19.8,50,2,Monsoon
2024-07-01,Ahmedabad,19.8,33.2,3.0,14.5,50,5,Monsoon
2024-07-02,Surat,40.4,45.7,2.1,1.7,150,2,Monsoon
2024-07-03,Mumbai,24.8,79.4,4.4,8.8,50,2,Monsoon
2024-07-04,Ahmedabad,33.2,35.9,0.9,9.4,300,5,Monsoon
2024-07-05,Agra,32.0,29.7,1.3,15.5,200,11,Monsoon
2024-07-06,Bangalore,28.0,60.2,1.3,8.5,200,11,Monsoon
2024-07-07,Ahmedabad,20.1,58.7,0.7,10.0,200,8,Monsoon
2024-07-08,Kolkata,37.2,70.2,0.1,-0.0,150,2,Monsoon
2024-07-09,Bangalore,21.3,37.3,3.5,15.3,50,5,Monsoon
2024-07-10,Jaipur,23.6,49.5,1.1,12.6,150,11,Monsoon
2024-07-11,Kolkata,21.4,31.8,10.3,8.5,150,8,Monsoon
2024-07-12,Ahmedabad,29.1,73.7,11.6,5.8,150,5,Monsoon
2024-07-13,Pune,19.2,69.9,1.2,18.2,100,5,Monsoon
2024-07-14,Ghaziabad,24.2,80.8,0.4,2.0,200,11,Monsoon
2024-07-15,Agra,43.0,70.8,0.8,12.2,50,2,Monsoon
2024-07-16,Vadodara,21.8,66.1,4.0,4.9,150,2,Monsoon
2024-07-17,Delhi,36.3,32.3,3.3,12.1,50,5,Monsoon
2024-07-18,Chennai,21.2,63.3,7.0,11.9,100,11,Monsoon
2024-07-19,Lucknow,15.0,52.0,2.6,14.5,50,5,Monsoon
2024-07-20,Jaipur,39.8,92.3,3.4,4.1,150,8,Monsoon
2024-07-21,Agra,23.7,60.7,4.5,8.0,200,2,Monsoon
2024-07-22,Bhopal,45.0,52.9,20.0,15.7,50,5,Monsoon
2024-07-23,Kanpur,33.3,45.5,3.2,8.9,200,11,Monsoon
2024-07-24,Lucknow,28.0,40.0,4.0,17.4,150,11,Monsoon
2024-07-25,Ahmedabad,25.2,98.8,4.7,5.9,150,5,Monsoon
2024-07-26,Vadodara,35.3,66.5,2.9,4.6,50,8,Monsoon
2024-07-27,Ghaziabad,16.2,47.5,7.4,10.1,300,11,Monsoon
2024-07-28,Patna,32.0,76.6,0.6,4.9,100,5,Monsoon
2024-07-29,Vadodara,27.3,61.2,0.1,1.0,300,11,Monsoon
